17.01.2015;11:30:00;T704                          ;789700;1;1
17.01.2015;11:30:00;T704                          ;7018825;1;1
17.01.2015;11:30:00;T704                          ;7018827;1;0
10.01.2015;11:30:00;T704                          ;402411;1;1
10.01.2015;11:30:00;T704                          ;7002989;1;0
10.01.2015;11:30:00;T704                          ;7031703;1;1
10.01.2015;11:30:00;T704                          ;7048580;1;0
10.01.2015;11:30:00;T704                          ;7055857;2;0
10.01.2015;11:30:00;T704                          ;7092892;1;0
30.01.2015;11:00:00;T704                          ;7018825;1;1
30.01.2015;11:00:00;T704                          ;7018827;1;1
30.01.2015;11:00:00;T704                          ;402337;1;1
30.01.2015;11:00:00;T704                          ;402411;1;1
30.01.2015;11:00:00;T704                          ;402543;1;1
30.01.2015;11:00:00;T704                          ;404955;1;1
30.01.2015;11:00:00;T704                          ;406663;1;1
30.01.2015;11:00:00;T704                          ;406664;1;1
30.01.2015;11:00:00;T704                          ;406688;2;2
30.01.2015;11:00:00;T704                          ;409115;1;1
30.01.2015;11:00:00;T704                          ;418408;1;1
30.01.2015;11:00:00;T704                          ;435790;1;1
30.01.2015;11:00:00;T704                          ;456909;1;1
30.01.2015;11:00:00;T704                          ;524759;1;1
30.01.2015;11:00:00;T704                          ;527356;1;1
30.01.2015;11:00:00;T704                          ;679011;1;1
30.01.2015;11:00:00;T704                          ;696715;1;1
30.01.2015;11:00:00;T704                          ;737341;1;1
30.01.2015;11:00:00;T704                          ;740390;1;1
30.01.2015;11:00:00;T704                          ;756675;1;1
30.01.2015;11:00:00;T704                          ;757733;1;1
30.01.2015;11:00:00;T704                          ;765745;1;0
30.01.2015;11:00:00;T704                          ;770163;1;1
30.01.2015;11:00:00;T704                          ;778835;1;1
30.01.2015;11:00:00;T704                          ;7003325;1;1
30.01.2015;11:00:00;T704                          ;7003535;1;1
30.01.2015;11:00:00;T704                          ;7030765;1;1
30.01.2015;11:00:00;T704                          ;7051463;1;1
30.01.2015;11:00:00;T704                          ;7051465;1;1
